Student_ID,CGPA,Aptitude_Score,Coding_Score,Communication_Score,Internship_Experience,Cluster_Label
44366,7.54,68,58,73,0,Needs Coding Improvement
44367,6.88,76,77,47,0,Needs Communication Improvement
44368,6.76,54,67,52,0,Needs Additional Training
44369,8.73,93,87,77,0,Placement Ready
44370,6.78,64,53,53,1,Needs Additional Training
44371,8.65,82,83,73,1,Placement Ready
44372,8.85,96,87,84,0,Placement Ready
44373,8.17,82,87,83,0,Placement Ready
44374,6.7,73,77,57,0,Needs Communication Improvement
44375,7.05,77,64,81,0,Needs Coding Improvement
44376,7.08,69,44,56,0,Needs Additional Training
44377,6.62,54,39,55,0,Needs Additional Training
44378,7.69,74,45,66,1,Needs Coding Improvement
44379,7.71,68,77,59,0,Needs Communication Improvement
44380,8.04,88,81,87,1,Placement Ready
44381,6.78,53,31,53,1,Needs Additional Training
44382,7.85,81,87,63,1,Needs Communication Improvement
44383,9.03,88,79,80,0,Placement Ready
44384,7.05,54,55,44,1,Needs Additional Training
44385,7.58,77,57,79,0,Needs Coding Improvement
44386,6.7,54,57,61,0,Needs Additional Training
44387,7.52,74,82,55,0,Needs Communication Improvement
44388,6.75,74,57,69,1,Needs Coding Improvement
44389,6.17,64,48,73,1,Needs Coding Improvement
44390,7.92,70,77,42,1,Needs Communication Improvement
44391,7.01,83,66,72,1,Needs Coding Improvement
44392,6.52,58,51,48,0,Needs Additional Training
44393,7.1,77,76,63,0,Needs Communication Improvement
44394,7.68,83,80,54,1,Needs Communication Improvement
44395,7.86,84,77,84,0,Placement Ready
44396,7.5,82,41,63,1,Needs Coding Improvement
44397,6.42,53,41,49,0,Needs Additional Training
44398,6.93,74,76,50,1,Needs Communication Improvement
44399,7.86,87,80,66,1,Needs Communication Improvement
44400,7.64,65,71,53,1,Needs Communication Improvement
44401,8.04,61,83,59,0,Needs Communication Improvement
44402,7.93,81,82,89,1,Placement Ready
44403,8.45,83,84,83,1,Placement Ready
44404,5.72,61,64,41,1,Needs Additional Training
44405,8.35,81,91,74,0,Placement Ready
44406,9.14,89,85,88,0,Placement Ready
44407,8.11,59,78,60,0,Needs Communication Improvement
44408,6.92,61,54,66,0,Needs Additional Training
44409,8.58,86,89,95,1,Placement Ready
44410,7.84,80,71,59,1,Needs Communication Improvement
44411,7.32,71,77,51,1,Needs Communication Improvement
44412,7.51,67,46,74,1,Needs Coding Improvement
44413,8.69,75,82,46,1,Needs Communication Improvement
44414,8.82,83,86,76,0,Placement Ready
44415,7.41,74,89,48,1,Needs Communication Improvement
44416,7.94,85,89,85,1,Placement Ready
44417,8.37,84,74,54,0,Needs Communication Improvement
44418,8.0,65,59,44,0,Needs Additional Training
44419,8.34,79,72,48,0,Needs Communication Improvement
44420,8.02,73,86,84,1,Placement Ready
44421,8.68,83,97,86,1,Placement Ready
44422,6.83,61,67,55,1,Needs Additional Training
44423,5.87,46,60,69,0,Needs Additional Training
44424,7.07,82,75,63,1,Needs Communication Improvement
44425,6.51,46,42,53,0,Needs Additional Training
44426,7.04,70,48,72,0,Needs Coding Improvement
44427,7.32,80,48,76,0,Needs Coding Improvement
44428,8.59,71,77,79,1,Placement Ready
44429,6.47,58,44,58,0,Needs Additional Training
44430,9.0,82,88,82,1,Placement Ready
44431,5.38,58,60,71,0,Needs Additional Training
44432,7.34,70,63,70,0,Needs Coding Improvement
44433,7.04,77,68,50,0,Needs Communication Improvement
44434,7.12,48,48,58,0,Needs Additional Training
44435,6.71,35,54,61,0,Needs Additional Training
44436,8.04,70,41,78,1,Needs Coding Improvement
44437,8.08,74,56,73,0,Needs Coding Improvement
44438,7.22,64,51,82,1,Needs Coding Improvement
44439,6.59,37,61,50,0,Needs Additional Training
44440,8.36,87,86,88,1,Placement Ready
44441,6.57,53,51,54,0,Needs Additional Training
44442,7.8,77,79,66,0,Needs Communication Improvement
44443,7.42,70,47,69,0,Needs Coding Improvement
44444,6.83,61,58,55,0,Needs Additional Training
44445,8.3,78,84,82,0,Placement Ready
44446,6.46,61,65,63,1,Needs Additional Training
44447,8.35,80,79,86,1,Placement Ready
44448,7.43,76,61,77,1,Needs Coding Improvement
44449,7.65,75,81,63,1,Needs Communication Improvement
44450,8.22,86,78,60,0,Needs Communication Improvement
44451,8.68,81,92,81,1,Placement Ready
44452,6.33,59,64,49,0,Needs Additional Training
44453,7.86,85,86,91,1,Placement Ready
44454,8.28,87,82,92,0,Placement Ready
44455,7.87,63,49,72,1,Needs Coding Improvement
44456,7.29,49,57,60,1,Needs Additional Training
44457,7.52,69,46,69,0,Needs Coding Improvement
44458,7.22,73,58,74,0,Needs Coding Improvement
44459,8.4,83,89,87,0,Placement Ready
44460,5.89,59,56,59,0,Needs Additional Training
44461,7.27,68,53,83,1,Needs Coding Improvement
44462,7.37,81,78,45,1,Needs Communication Improvement
44463,7.75,81,81,78,1,Placement Ready
44464,7.5,77,78,67,1,Needs Communication Improvement
44465,8.65,83,71,79,1,Placement Ready
44466,8.69,85,85,83,1,Placement Ready
44467,8.53,81,79,82,1,Placement Ready
44468,6.04,64,61,60,1,Needs Additional Training
44469,5.29,55,54,58,0,Needs Additional Training
44470,9.07,85,75,87,1,Placement Ready
44471,7.35,55,51,60,1,Needs Additional Training
44472,8.16,94,84,87,1,Placement Ready
44473,7.94,77,53,75,1,Needs Coding Improvement
44474,8.3,94,75,73,0,Placement Ready
44475,7.16,79,76,47,0,Needs Communication Improvement
44476,7.18,69,57,82,0,Needs Coding Improvement
44477,7.04,63,62,60,0,Needs Additional Training
44478,7.55,64,55,68,1,Needs Coding Improvement
44479,7.14,52,67,65,0,Needs Additional Training
44480,6.74,60,62,63,1,Needs Additional Training
44481,7.76,83,66,57,0,Needs Communication Improvement
44482,8.85,91,81,86,1,Placement Ready
44483,8.89,82,87,77,1,Placement Ready
44484,7.18,67,52,54,0,Needs Additional Training
44485,8.22,61,71,49,0,Needs Communication Improvement
44486,7.79,89,78,87,1,Placement Ready
44487,6.2,73,52,42,0,Needs Additional Training
44488,7.37,89,84,58,1,Needs Communication Improvement
44489,7.96,60,40,79,0,Needs Coding Improvement
44490,7.76,74,55,59,1,Needs Coding Improvement
44491,6.35,44,62,55,0,Needs Additional Training
44492,5.89,61,51,44,0,Needs Additional Training
44493,6.97,69,40,69,1,Needs Coding Improvement
44494,6.32,54,50,64,1,Needs Additional Training
44495,8.35,78,72,78,1,Placement Ready
44496,6.23,60,55,55,0,Needs Additional Training
44497,6.48,67,52,68,0,Needs Additional Training
44498,7.51,74,40,76,0,Needs Coding Improvement
44499,7.22,71,46,64,1,Needs Coding Improvement
44500,7.86,78,68,44,0,Needs Communication Improvement
44501,6.51,49,60,56,0,Needs Additional Training
44502,7.17,79,75,53,0,Needs Communication Improvement
44503,9.26,89,94,82,1,Placement Ready
44504,5.98,52,65,47,1,Needs Additional Training
44505,7.35,66,78,68,1,Needs Communication Improvement
44506,7.55,76,82,64,0,Needs Communication Improvement
44507,7.97,91,84,77,0,Placement Ready
44508,7.88,80,80,55,0,Needs Communication Improvement
44509,7.64,85,89,80,0,Placement Ready
44510,6.5,63,36,61,0,Needs Additional Training
44511,7.42,86,81,78,0,Placement Ready
44512,6.0,70,51,57,0,Needs Additional Training
44513,8.0,48,58,56,0,Needs Additional Training
44514,6.53,74,47,78,1,Needs Coding Improvement
44515,8.52,80,90,94,1,Placement Ready
44516,8.16,93,82,90,1,Placement Ready
44517,7.43,74,48,74,0,Needs Coding Improvement
44518,6.73,59,65,64,1,Needs Additional Training
44519,8.23,67,78,50,0,Needs Communication Improvement
44520,8.45,86,79,50,1,Needs Communication Improvement
44521,6.97,77,35,80,0,Needs Coding Improvement
44522,8.74,85,80,72,1,Placement Ready
44523,7.04,72,67,71,1,Needs Coding Improvement
44524,7.19,65,81,46,1,Needs Communication Improvement
44525,7.38,61,47,61,1,Needs Coding Improvement
44526,7.91,74,83,48,0,Needs Communication Improvement
44527,8.29,72,74,42,1,Needs Communication Improvement
44528,8.47,79,73,61,0,Needs Communication Improvement
44529,8.01,82,45,80,1,Needs Coding Improvement
44530,8.16,94,81,83,1,Placement Ready
44531,8.11,88,85,81,1,Placement Ready
44532,8.03,87,86,87,1,Placement Ready
44533,8.87,78,70,54,0,Needs Communication Improvement
44534,7.98,93,78,81,1,Placement Ready
44535,8.82,81,70,82,0,Placement Ready
44536,7.01,64,57,57,0,Needs Additional Training
44537,8.06,82,82,70,1,Placement Ready
44538,7.88,89,77,77,1,Placement Ready
44539,7.58,88,37,68,0,Needs Coding Improvement
44540,7.1,75,42,71,0,Needs Coding Improvement
44541,7.38,82,73,49,1,Needs Communication Improvement
44542,8.71,92,92,87,1,Placement Ready
44543,6.79,55,53,58,0,Needs Additional Training
44544,5.82,60,58,70,0,Needs Additional Training
44545,8.31,74,81,52,1,Needs Communication Improvement
44546,7.26,75,82,49,0,Needs Communication Improvement
44547,7.24,74,44,81,1,Needs Coding Improvement
44548,8.1,73,87,70,0,Needs Communication Improvement
44549,8.35,83,79,80,1,Placement Ready
44550,7.95,81,80,57,1,Needs Communication Improvement
44551,6.6,57,53,64,0,Needs Additional Training
44552,8.18,68,72,61,1,Needs Communication Improvement
44553,8.11,70,46,77,1,Needs Coding Improvement
44554,8.66,82,82,79,0,Placement Ready
44555,5.26,61,56,54,0,Needs Additional Training
44556,7.16,83,83,63,0,Needs Communication Improvement
44557,7.43,47,64,48,0,Needs Additional Training
44558,7.5,65,81,53,1,Needs Communication Improvement
44559,7.75,75,76,49,1,Needs Communication Improvement
44560,8.61,72,70,81,1,Placement Ready
44561,8.58,75,44,73,0,Needs Coding Improvement
44562,9.18,83,90,82,1,Placement Ready
44563,8.45,82,85,81,0,Placement Ready
44564,6.95,63,65,61,1,Needs Additional Training
44565,7.45,59,93,55,0,Needs Communication Improvement
44566,7.18,68,82,42,1,Needs Communication Improvement
44567,7.0,73,44,67,0,Needs Coding Improvement
44568,6.46,48,60,47,0,Needs Additional Training
44569,8.6,90,92,82,1,Placement Ready
44570,9.0,79,79,37,0,Needs Communication Improvement
44571,7.19,57,38,60,0,Needs Additional Training
44572,8.85,83,73,79,1,Placement Ready
44573,8.23,72,85,87,1,Placement Ready
44574,7.71,61,49,86,0,Needs Coding Improvement
44575,8.53,90,76,92,1,Placement Ready
44576,5.86,44,58,61,0,Needs Additional Training
44577,5.54,41,44,61,0,Needs Additional Training
44578,6.97,71,45,77,0,Needs Coding Improvement
44579,7.86,84,73,60,1,Needs Communication Improvement
44580,8.89,78,89,85,1,Placement Ready
44581,6.95,69,49,68,0,Needs Coding Improvement
44582,7.03,70,45,72,0,Needs Coding Improvement
44583,8.42,77,76,64,0,Needs Communication Improvement
44584,9.03,81,78,80,0,Placement Ready
44585,6.49,67,51,73,1,Needs Coding Improvement
44586,9.01,71,70,72,1,Placement Ready
44587,6.49,51,68,51,0,Needs Additional Training
44588,8.57,79,44,68,0,Needs Coding Improvement
44589,6.75,68,55,53,0,Needs Additional Training
44590,9.38,93,84,81,1,Placement Ready
44591,8.43,88,80,93,1,Placement Ready
44592,7.52,71,83,61,0,Needs Communication Improvement
44593,7.26,61,55,62,0,Needs Additional Training
44594,7.26,77,83,61,0,Needs Communication Improvement
44595,6.3,44,61,60,1,Needs Additional Training
44596,8.79,78,84,84,1,Placement Ready
44597,8.96,79,82,88,1,Placement Ready
44598,7.89,80,81,58,0,Needs Communication Improvement
44599,7.49,72,77,47,0,Needs Communication Improvement
44600,8.37,87,77,81,1,Placement Ready
44601,8.46,81,82,78,1,Placement Ready
44602,7.69,84,76,52,1,Needs Communication Improvement
44603,6.16,75,54,64,0,Needs Additional Training
44604,8.75,80,82,82,1,Placement Ready
44605,6.7,56,49,63,0,Needs Additional Training
44606,7.3,80,45,77,0,Needs Coding Improvement
44607,8.68,94,87,83,1,Placement Ready
44608,7.28,64,40,69,1,Needs Coding Improvement
44609,6.79,55,67,54,1,Needs Additional Training
44610,5.96,57,54,48,1,Needs Additional Training
44611,6.79,73,48,53,0,Needs Additional Training
44612,6.51,49,52,57,0,Needs Additional Training
44613,8.01,85,79,82,0,Placement Ready
44614,6.05,69,67,65,0,Needs Coding Improvement
44615,8.39,81,82,82,0,Placement Ready
44616,6.97,71,79,50,0,Needs Communication Improvement
44617,6.14,63,55,51,0,Needs Additional Training
44618,8.61,86,76,87,1,Placement Ready
44619,8.45,86,87,85,1,Placement Ready
44620,8.01,90,94,89,0,Placement Ready
44621,7.03,68,52,71,1,Needs Coding Improvement
44622,7.14,72,78,70,1,Needs Communication Improvement
44623,7.15,71,41,65,1,Needs Coding Improvement
44624,7.65,74,81,54,0,Needs Communication Improvement
44625,7.45,81,80,53,0,Needs Communication Improvement
44626,6.9,44,62,50,0,Needs Additional Training
44627,7.93,79,90,82,1,Placement Ready
44628,8.06,77,74,46,0,Needs Communication Improvement
44629,6.97,48,46,44,0,Needs Additional Training
44630,7.22,81,83,40,0,Needs Communication Improvement
44631,8.23,70,73,32,1,Needs Communication Improvement
44632,7.56,74,87,47,1,Needs Communication Improvement
44633,8.11,84,77,90,1,Placement Ready
44634,8.26,82,79,75,1,Placement Ready
44635,7.83,72,73,47,1,Needs Communication Improvement
44636,5.62,45,59,52,1,Needs Additional Training
44637,6.5,79,75,54,0,Needs Communication Improvement
44638,7.54,77,63,80,0,Needs Coding Improvement
44639,6.87,61,43,54,1,Needs Additional Training
44640,8.38,83,75,81,1,Placement Ready
44641,8.66,85,97,78,0,Placement Ready
44642,7.08,73,59,80,1,Needs Coding Improvement
44643,8.24,78,74,85,1,Placement Ready
44644,8.42,84,80,76,1,Placement Ready
44645,7.9,83,85,84,0,Placement Ready
44646,5.28,55,66,58,1,Needs Additional Training
44647,6.62,60,60,52,0,Needs Additional Training
44648,7.84,73,83,61,0,Needs Communication Improvement
44649,8.0,74,79,50,0,Needs Communication Improvement
44650,7.46,75,45,71,1,Needs Coding Improvement
44651,7.52,74,71,67,1,Needs Communication Improvement
44652,6.26,57,60,54,0,Needs Additional Training
44653,6.81,56,57,55,1,Needs Additional Training
44654,6.68,75,32,72,1,Needs Coding Improvement
44655,7.29,69,40,70,1,Needs Coding Improvement
44656,6.99,62,51,42,0,Needs Additional Training
44657,8.1,79,75,53,0,Needs Communication Improvement
44658,5.62,66,64,61,1,Needs Additional Training
44659,8.35,85,86,83,1,Placement Ready
44660,6.76,81,74,48,1,Needs Communication Improvement
44661,8.84,85,79,83,1,Placement Ready
44662,7.47,71,76,54,1,Needs Communication Improvement
44663,6.84,71,49,71,1,Needs Coding Improvement
44664,7.61,62,46,76,1,Needs Coding Improvement
44665,7.37,71,82,41,1,Needs Communication Improvement
44666,8.63,80,89,77,1,Placement Ready
44667,8.16,76,77,46,1,Needs Communication Improvement
44668,8.39,84,86,81,1,Placement Ready
44669,8.27,89,70,82,1,Placement Ready
44670,5.48,63,57,47,0,Needs Additional Training
44671,7.09,69,60,65,0,Needs Additional Training
44672,7.12,70,45,67,1,Needs Coding Improvement
44673,7.22,79,88,39,1,Needs Communication Improvement
44674,7.58,78,64,75,1,Needs Coding Improvement
44675,7.21,67,67,55,0,Needs Communication Improvement
44676,7.89,72,79,65,1,Needs Communication Improvement
44677,8.42,72,73,48,0,Needs Communication Improvement
44678,7.57,76,73,40,1,Needs Communication Improvement
44679,7.91,81,37,87,0,Needs Coding Improvement
44680,7.35,76,56,67,0,Needs Coding Improvement
44681,8.1,71,79,64,0,Needs Communication Improvement
44682,6.9,83,46,83,0,Needs Coding Improvement
44683,7.32,73,58,57,0,Needs Additional Training
44684,7.83,66,38,85,0,Needs Coding Improvement
44685,7.25,70,50,77,0,Needs Coding Improvement
44686,7.77,84,76,56,0,Needs Communication Improvement
44687,7.47,80,90,56,1,Needs Communication Improvement
44688,7.76,81,75,63,0,Needs Communication Improvement
44689,8.34,79,84,81,1,Placement Ready
44690,7.32,63,51,63,0,Needs Additional Training
44691,6.52,75,83,54,1,Needs Communication Improvement
44692,8.4,85,81,85,1,Placement Ready
44693,6.16,54,72,60,0,Needs Additional Training
44694,7.21,78,86,59,0,Needs Communication Improvement
44695,8.45,72,84,46,0,Needs Communication Improvement
44696,7.41,77,69,37,0,Needs Communication Improvement
44697,8.89,89,77,87,1,Placement Ready
44698,6.56,56,43,50,1,Needs Additional Training
44699,7.88,70,50,79,0,Needs Coding Improvement
44700,5.65,68,49,72,1,Needs Additional Training
44701,8.17,81,77,58,0,Needs Communication Improvement
44702,7.29,69,83,64,0,Needs Communication Improvement
44703,8.06,76,74,50,0,Needs Communication Improvement
44704,7.03,79,41,74,1,Needs Coding Improvement
44705,8.51,92,86,85,1,Placement Ready
44706,7.87,80,71,57,1,Needs Communication Improvement
44707,6.95,66,57,48,0,Needs Additional Training
44708,7.94,67,49,74,0,Needs Coding Improvement
44709,7.17,64,70,69,1,Needs Communication Improvement
44710,5.78,75,51,63,0,Needs Additional Training
44711,6.49,60,59,62,1,Needs Additional Training
44712,6.25,60,51,53,0,Needs Additional Training
44713,7.6,75,86,41,1,Needs Communication Improvement
44714,8.28,74,71,46,1,Needs Communication Improvement
44715,8.06,79,78,64,1,Needs Communication Improvement
44716,7.16,65,63,63,1,Needs Additional Training
44717,8.29,75,87,61,1,Needs Communication Improvement
44718,8.43,83,85,80,1,Placement Ready
44719,8.1,86,76,87,1,Placement Ready
44720,8.17,77,65,41,1,Needs Communication Improvement
44721,8.97,85,84,84,1,Placement Ready
44722,7.96,70,92,41,0,Needs Communication Improvement
44723,6.84,64,52,86,1,Needs Coding Improvement
44724,7.19,83,54,72,1,Needs Coding Improvement
44725,8.2,82,85,78,1,Placement Ready
44726,6.57,48,55,66,0,Needs Additional Training
44727,7.94,81,92,59,1,Needs Communication Improvement
44728,8.01,81,51,85,0,Needs Coding Improvement
44729,7.5,93,82,92,1,Placement Ready
44730,6.51,54,55,59,0,Needs Additional Training
44731,9.28,78,89,78,1,Placement Ready
44732,7.84,79,80,59,1,Needs Communication Improvement
44733,8.59,91,74,42,1,Needs Communication Improvement
44734,5.8,60,53,64,0,Needs Additional Training
44735,8.02,89,86,75,1,Placement Ready
44736,6.27,59,72,59,0,Needs Additional Training
44737,7.46,67,43,83,0,Needs Coding Improvement
44738,8.6,83,78,86,1,Placement Ready
44739,6.29,39,48,49,0,Needs Additional Training
44740,6.14,73,57,44,0,Needs Additional Training
44741,8.34,86,76,85,1,Placement Ready
44742,7.1,74,48,64,0,Needs Coding Improvement
44743,7.8,65,80,34,0,Needs Communication Improvement
44744,9.31,83,79,90,1,Placement Ready
44745,6.59,62,55,52,0,Needs Additional Training
44746,5.33,44,52,50,0,Needs Additional Training
44747,8.17,79,83,83,1,Placement Ready
44748,8.6,72,73,51,0,Needs Communication Improvement
44749,8.07,63,54,73,1,Needs Coding Improvement
44750,6.53,59,55,64,0,Needs Additional Training
44751,7.8,81,80,88,1,Placement Ready
44752,7.5,69,75,55,1,Needs Communication Improvement
44753,8.12,83,95,80,1,Placement Ready
44754,7.96,87,89,86,0,Placement Ready
44755,6.53,75,56,66,1,Needs Coding Improvement
44756,7.83,81,83,86,1,Placement Ready
44757,7.83,68,40,76,0,Needs Coding Improvement
44758,7.78,70,46,85,0,Needs Coding Improvement
44759,8.67,79,81,78,1,Placement Ready
44760,6.18,44,72,63,0,Needs Additional Training
44761,8.12,66,87,49,1,Needs Communication Improvement
44762,6.53,75,62,48,0,Needs Additional Training
